name_slug,twok_year,Rating,Team,Height,Wingspan
raiquan-gray,NBA 2K23,69,Brooklyn Nets,"6'7"" (201cm)","6'11"" (211cm)"
joe-harris,NBA 2K25,74,Free Agent,"6'6"" (198cm)","6'6"" (198cm)"
joe-harris,NBA 2K24,76,Free Agent,"6'6"" (198cm)","6'6"" (198cm)"
joe-harris,NBA 2K23,76,Brooklyn Nets,"6'6"" (198cm)","6'6"" (198cm)"
joe-harris,NBA 2K22,76,Brooklyn Nets,"6'6"" (198cm)","6'6"" (198cm)"
joe-harris,NBA 2K21,79,Brooklyn Nets,"6'6"" (198cm)","6'6"" (198cm)"
joe-harris,NBA 2K20,76,Brooklyn Nets,"6'6"" (198cm)","6'6"" (198cm)"
joe-harris,NBA 2K19,78,Brooklyn Nets,"6'6"" (198cm)","6'6"" (198cm)"
joe-harris,NBA 2K18,75,Brooklyn Nets,"6'6"" (198cm)","6'6"" (198cm)"
joe-harris,NBA 2K17,68,Brooklyn Nets,"6'6"" (198cm)","6'6"" (198cm)"
joe-harris,NBA 2K16,67,Cleveland Cavaliers,"6'6"" (198cm)","6'6"" (198cm)"
joe-harris,NBA 2K15,66,Cleveland Cavaliers,"6'6"" (198cm)","6'6"" (198cm)"
seth-curry,NBA 2K25,75,Charlotte Hornets,"6'1"" (185cm)","6'4"" (193cm)"
seth-curry,NBA 2K24,76,"Charlotte Hornets, Dallas Mavericks","6'1"" (185cm)","6'4"" (193cm)"
seth-curry,NBA 2K23,78,Brooklyn Nets,"6'1"" (185cm)","6'4"" (193cm)"
seth-curry,NBA 2K22,78,"Brooklyn Nets, Philadelphia 76ers","6'1"" (185cm)","6'4"" (193cm)"
seth-curry,NBA 2K21,76,Philadelphia 76ers,"6'1"" (185cm)","6'4"" (193cm)"
seth-curry,NBA 2K20,80,Dallas Mavericks,"6'1"" (185cm)","6'4"" (193cm)"
seth-curry,NBA 2K19,74,Portland Trail Blazers,"6'1"" (185cm)","6'4"" (193cm)"
seth-curry,NBA 2K18,77,Dallas Mavericks,"6'1"" (185cm)","6'4"" (193cm)"
seth-curry,NBA 2K17,72,Dallas Mavericks,"6'1"" (185cm)","6'4"" (193cm)"
seth-curry,NBA 2K16,65,Sacramento Kings,"6'1"" (185cm)","6'4"" (193cm)"
seth-curry,NBA 2K15,67,Phoenix Suns,"6'1"" (185cm)","6'4"" (193cm)"
seth-curry,NBA 2K14,63,"Cleveland Cavaliers, Memphis Grizzlies","6'1"" (185cm)","6'4"" (193cm)"
tj-warren,NBA 2K25,74,Free Agent,"6'8"" (203cm)","6'10"" (208cm)"
tj-warren,NBA 2K24,76,"Minnesota Timberwolves, Phoenix Suns","6'8"" (203cm)","6'10"" (208cm)"
tj-warren,NBA 2K23,77,"Brooklyn Nets, Indiana Pacers, Phoenix Suns","6'8"" (203cm)","6'10"" (208cm)"
tj-warren,NBA 2K22,84,Indiana Pacers,"6'8"" (203cm)","6'10"" (208cm)"
tj-warren,NBA 2K21,82,Indiana Pacers,"6'8"" (203cm)","6'10"" (208cm)"
tj-warren,NBA 2K20,81,Indiana Pacers,"6'8"" (203cm)","6'10"" (208cm)"
tj-warren,NBA 2K19,81,Phoenix Suns,"6'8"" (203cm)","6'10"" (208cm)"
tj-warren,NBA 2K18,77,Phoenix Suns,"6'8"" (203cm)","6'10"" (208cm)"
tj-warren,NBA 2K17,77,Phoenix Suns,"6'8"" (203cm)","6'10"" (208cm)"
tj-warren,NBA 2K16,72,Phoenix Suns,"6'8"" (203cm)","6'10"" (208cm)"
tj-warren,NBA 2K15,72,Phoenix Suns,"6'8"" (203cm)","6'10"" (208cm)"
yuta-watanabe,NBA 2K25,70,Free Agent,"6'9"" (206cm)","6'10"" (208cm)"
yuta-watanabe,NBA 2K24,74,"Memphis Grizzlies, Phoenix Suns","6'9"" (206cm)","6'10"" (208cm)"
yuta-watanabe,NBA 2K23,74,Brooklyn Nets,"6'9"" (206cm)","6'10"" (208cm)"
yuta-watanabe,NBA 2K22,72,Toronto Raptors,"6'9"" (206cm)","6'10"" (208cm)"
yuta-watanabe,NBA 2K21,75,Toronto Raptors,"6'9"" (206cm)","6'10"" (208cm)"
yuta-watanabe,NBA 2K20,68,Memphis Grizzlies,"6'9"" (206cm)","6'10"" (208cm)"
yuta-watanabe,NBA 2K19,68,Memphis Grizzlies,"6'9"" (206cm)","6'10"" (208cm)"
markieff-morris,NBA 2K25,70,"Dallas Mavericks, Los Angeles Lakers","6'9"" (206cm)","6'11"" (211cm)"
markieff-morris,NBA 2K24,71,Dallas Mavericks,"6'9"" (206cm)","6'11"" (211cm)"
markieff-morris,NBA 2K23,74,"Brooklyn Nets, Dallas Mavericks","6'9"" (206cm)","6'11"" (211cm)"
markieff-morris,NBA 2K22,74,Miami Heat,"6'9"" (206cm)","6'11"" (211cm)"
markieff-morris,NBA 2K21,74,Los Angeles Lakers,"6'9"" (206cm)","6'11"" (211cm)"
markieff-morris,NBA 2K20,75,"Detroit Pistons, Los Angeles Lakers","6'9"" (206cm)","6'11"" (211cm)"
markieff-morris,NBA 2K19,74,"Oklahoma City Thunder, Washington Wizards","6'9"" (206cm)","6'11"" (211cm)"
markieff-morris,NBA 2K18,78,Washington Wizards,"6'9"" (206cm)","6'11"" (211cm)"
markieff-morris,NBA 2K17,76,Washington Wizards,"6'9"" (206cm)","6'11"" (211cm)"
markieff-morris,NBA 2K16,76,"Phoenix Suns, Washington Wizards","6'9"" (206cm)","6'11"" (211cm)"
markieff-morris,NBA 2K15,70,Phoenix Suns,"6'9"" (206cm)","6'11"" (211cm)"
markieff-morris,NBA 2K14,70,Phoenix Suns,"6'9"" (206cm)","6'11"" (211cm)"
markieff-morris,NBA 2K13,67,Phoenix Suns,"6'9"" (206cm)","6'11"" (211cm)"
markieff-morris,NBA 2K12,66,Phoenix Suns,"6'9"" (206cm)","6'11"" (211cm)"
dru-smith,NBA 2K25,73,Miami Heat,"6'2"" (188cm)","6'6"" (198cm)"
dru-smith,NBA 2K24,67,Free Agent,"6'2"" (188cm)","6'6"" (198cm)"
dru-smith,NBA 2K23,67,"Brooklyn Nets, Miami Heat","6'2"" (188cm)","6'6"" (198cm)"
kessler-edwards,NBA 2K25,71,Dallas Mavericks,"6'7"" (201cm)","6'11"" (211cm)"
kessler-edwards,NBA 2K24,70,Sacramento Kings,"6'7"" (201cm)","6'11"" (211cm)"
kessler-edwards,NBA 2K23,71,"Brooklyn Nets, Sacramento Kings","6'7"" (201cm)","6'11"" (211cm)"
kessler-edwards,NBA 2K22,72,Brooklyn Nets,"6'7"" (201cm)","6'11"" (211cm)"
alondes-williams,NBA 2K25,67,Free Agent,"6'4"" (193cm)","6'8"" (203cm)"
alondes-williams,NBA 2K24,67,Miami Heat,"6'4"" (193cm)","6'8"" (203cm)"
alondes-williams,NBA 2K23,68,Brooklyn Nets,"6'4"" (193cm)","6'8"" (203cm)"
moses-brown,NBA 2K25,70,Free Agent,"7'2"" (218cm)","7'5"" (226cm)"
moses-brown,NBA 2K24,72,Portland Trail Blazers,"7'2"" (218cm)","7'5"" (226cm)"
moses-brown,NBA 2K23,72,"Brooklyn Nets, Los Angeles Clippers","7'2"" (218cm)","7'5"" (226cm)"
moses-brown,NBA 2K22,73,"Cleveland Cavaliers, Dallas Mavericks","7'2"" (218cm)","7'5"" (226cm)"
moses-brown,NBA 2K21,78,Oklahoma City Thunder,"7'2"" (218cm)","7'5"" (226cm)"
moses-brown,NBA 2K20,67,Portland Trail Blazers,"7'2"" (218cm)","7'5"" (226cm)"
ben-simmons,NBA 2K25,78,"Brooklyn Nets, Los Angeles Clippers","6'10"" (208cm)","7'0"" (213cm)"
ben-simmons,NBA 2K24,76,Brooklyn Nets,"6'10"" (208cm)","7'0"" (213cm)"
ben-simmons,NBA 2K23,73,Brooklyn Nets,"6'10"" (208cm)","7'0"" (213cm)"
ben-simmons,NBA 2K22,84,Philadelphia 76ers,"6'10"" (208cm)","7'0"" (213cm)"
ben-simmons,NBA 2K21,88,Philadelphia 76ers,"6'10"" (208cm)","7'0"" (213cm)"
ben-simmons,NBA 2K20,88,Philadelphia 76ers,"6'10"" (208cm)","7'0"" (213cm)"
ben-simmons,NBA 2K19,85,Philadelphia 76ers,"6'10"" (208cm)","7'0"" (213cm)"
ben-simmons,NBA 2K18,87,Philadelphia 76ers,"6'10"" (208cm)","7'0"" (213cm)"
ben-simmons,NBA 2K17,79,Philadelphia 76ers,"6'10"" (208cm)","7'0"" (213cm)"
kyrie-irving,NBA 2K25,92,Dallas Mavericks,"6'2"" (188cm)","6'4"" (193cm)"
kyrie-irving,NBA 2K24,90,Dallas Mavericks,"6'2"" (188cm)","6'4"" (193cm)"
kyrie-irving,NBA 2K23,89,"Brooklyn Nets, Dallas Mavericks","6'2"" (188cm)","6'4"" (193cm)"
kyrie-irving,NBA 2K22,91,Brooklyn Nets,"6'2"" (188cm)","6'4"" (193cm)"
kyrie-irving,NBA 2K21,90,Brooklyn Nets,"6'2"" (188cm)","6'4"" (193cm)"
kyrie-irving,NBA 2K20,91,Brooklyn Nets,"6'2"" (188cm)","6'4"" (193cm)"
kyrie-irving,NBA 2K19,93,Boston Celtics,"6'2"" (188cm)","6'4"" (193cm)"
kyrie-irving,NBA 2K18,90,Boston Celtics,"6'2"" (188cm)","6'4"" (193cm)"
kyrie-irving,NBA 2K17,89,Cleveland Cavaliers,"6'2"" (188cm)","6'4"" (193cm)"
kyrie-irving,NBA 2K16,87,Cleveland Cavaliers,"6'2"" (188cm)","6'4"" (193cm)"
kyrie-irving,NBA 2K15,86,Cleveland Cavaliers,"6'2"" (188cm)","6'4"" (193cm)"
kyrie-irving,NBA 2K14,89,Cleveland Cavaliers,"6'2"" (188cm)","6'4"" (193cm)"
kyrie-irving,NBA 2K13,83,Cleveland Cavaliers,"6'2"" (188cm)","6'4"" (193cm)"
kyrie-irving,NBA 2K12,81,Cleveland Cavaliers,"6'2"" (188cm)","6'4"" (193cm)"
mikal-bridges,NBA 2K25,85,New York Knicks,"6'6"" (198cm)","7'1"" (216cm)"
mikal-bridges,NBA 2K24,86,Brooklyn Nets,"6'6"" (198cm)","7'1"" (216cm)"
mikal-bridges,NBA 2K23,83,"Brooklyn Nets, Phoenix Suns","6'6"" (198cm)","7'1"" (216cm)"
mikal-bridges,NBA 2K22,83,Phoenix Suns,"6'6"" (198cm)","7'1"" (216cm)"
mikal-bridges,NBA 2K21,83,Phoenix Suns,"6'6"" (198cm)","7'1"" (216cm)"
mikal-bridges,NBA 2K20,77,Phoenix Suns,"6'6"" (198cm)","7'1"" (216cm)"
mikal-bridges,NBA 2K19,75,Phoenix Suns,"6'6"" (198cm)","7'1"" (216cm)"
kevin-durant,NBA 2K25,93,Phoenix Suns,"6'11"" (211cm)","7'5"" (226cm)"
kevin-durant,NBA 2K24,96,Phoenix Suns,"6'11"" (211cm)","7'5"" (226cm)"
kevin-durant,NBA 2K23,96,"Brooklyn Nets, Phoenix Suns","6'11"" (211cm)","7'5"" (226cm)"
kevin-durant,NBA 2K22,96,Brooklyn Nets,"6'11"" (211cm)","7'5"" (226cm)"
kevin-durant,NBA 2K21,95,Brooklyn Nets,"6'11"" (211cm)","7'5"" (226cm)"
kevin-durant,NBA 2K20,96,Brooklyn Nets,"6'11"" (211cm)","7'5"" (226cm)"
kevin-durant,NBA 2K19,97,Golden State Warriors,"6'11"" (211cm)","7'5"" (226cm)"
kevin-durant,NBA 2K18,96,Golden State Warriors,"6'11"" (211cm)","7'5"" (226cm)"
kevin-durant,NBA 2K17,93,Golden State Warriors,"6'11"" (211cm)","7'5"" (226cm)"
kevin-durant,NBA 2K16,91,Oklahoma City Thunder,"6'11"" (211cm)","7'5"" (226cm)"
kevin-durant,NBA 2K15,95,Oklahoma City Thunder,"6'11"" (211cm)","7'5"" (226cm)"
kevin-durant,NBA 2K14,94,Oklahoma City Thunder,"6'11"" (211cm)","7'5"" (226cm)"
kevin-durant,NBA 2K13,94,Oklahoma City Thunder,"6'11"" (211cm)","7'5"" (226cm)"
kevin-durant,NBA 2K12,92,Oklahoma City Thunder,"6'11"" (211cm)","7'5"" (226cm)"
kevin-durant,NBA 2K11,91,Oklahoma City Thunder,"6'11"" (211cm)","7'5"" (226cm)"
kevin-durant,NBA 2K10,82,Oklahoma City Thunder,"6'11"" (211cm)","7'5"" (226cm)"
kevin-durant,NBA 2K9,83,Oklahoma City Thunder,"6'11"" (211cm)","7'5"" (226cm)"
kevin-durant,NBA 2K8,80,Seattle Supersonics,"6'11"" (211cm)","7'5"" (226cm)"
raiquan-gray,NBA 2K25,69,Free Agent,"6'7"" (201cm)","6'11"" (211cm)"
raiquan-gray,NBA 2K24,69,San Antonio Spurs,"6'7"" (201cm)","6'11"" (211cm)"
raiquan-gray,NBA 2K23,69,Brooklyn Nets,"6'7"" (201cm)","6'11"" (211cm)"
royce-oneale,NBA 2K25,77,Phoenix Suns,"6'6"" (198cm)","6'10"" (208cm)"
royce-oneale,NBA 2K24,76,"Brooklyn Nets, Phoenix Suns","6'6"" (198cm)","6'10"" (208cm)"
royce-oneale,NBA 2K23,74,Brooklyn Nets,"6'6"" (198cm)","6'10"" (208cm)"
royce-oneale,NBA 2K22,74,Utah Jazz,"6'6"" (198cm)","6'10"" (208cm)"
royce-oneale,NBA 2K21,73,Utah Jazz,"6'6"" (198cm)","6'10"" (208cm)"
royce-oneale,NBA 2K20,73,Utah Jazz,"6'6"" (198cm)","6'10"" (208cm)"
royce-oneale,NBA 2K19,73,Utah Jazz,"6'6"" (198cm)","6'10"" (208cm)"
royce-oneale,NBA 2K18,74,Utah Jazz,"6'6"" (198cm)","6'10"" (208cm)"
cameron-johnson,NBA 2K25,84,Brooklyn Nets,"6'8"" (203cm)","6'10"" (208cm)"
cameron-johnson,NBA 2K24,81,Brooklyn Nets,"6'8"" (203cm)","6'10"" (208cm)"
cameron-johnson,NBA 2K23,80,"Brooklyn Nets, Phoenix Suns","6'8"" (203cm)","6'10"" (208cm)"
cameron-johnson,NBA 2K22,81,Phoenix Suns,"6'8"" (203cm)","6'10"" (208cm)"
cameron-johnson,NBA 2K21,77,Phoenix Suns,"6'8"" (203cm)","6'10"" (208cm)"
cameron-johnson,NBA 2K20,73,Phoenix Suns,"6'8"" (203cm)","6'10"" (208cm)"
dorian-finney-smith,NBA 2K25,76,"Brooklyn Nets, Los Angeles Lakers","6'7"" (201cm)","7'0"" (213cm)"
dorian-finney-smith,NBA 2K24,77,Brooklyn Nets,"6'7"" (201cm)","7'0"" (213cm)"
dorian-finney-smith,NBA 2K23,78,"Brooklyn Nets, Dallas Mavericks","6'7"" (201cm)","7'0"" (213cm)"
dorian-finney-smith,NBA 2K22,78,Dallas Mavericks,"6'7"" (201cm)","7'0"" (213cm)"
dorian-finney-smith,NBA 2K21,75,Dallas Mavericks,"6'7"" (201cm)","7'0"" (213cm)"
dorian-finney-smith,NBA 2K20,76,Dallas Mavericks,"6'7"" (201cm)","7'0"" (213cm)"
dorian-finney-smith,NBA 2K19,72,Dallas Mavericks,"6'7"" (201cm)","7'0"" (213cm)"
dorian-finney-smith,NBA 2K18,72,Dallas Mavericks,"6'7"" (201cm)","7'0"" (213cm)"
dorian-finney-smith,NBA 2K17,72,Dallas Mavericks,"6'7"" (201cm)","7'0"" (213cm)"
ben-simmons,NBA 2K25,78,"Brooklyn Nets, Los Angeles Clippers","6'10"" (208cm)","7'0"" (213cm)"
ben-simmons,NBA 2K24,76,Brooklyn Nets,"6'10"" (208cm)","7'0"" (213cm)"
ben-simmons,NBA 2K23,73,Brooklyn Nets,"6'10"" (208cm)","7'0"" (213cm)"
ben-simmons,NBA 2K22,84,Philadelphia 76ers,"6'10"" (208cm)","7'0"" (213cm)"
ben-simmons,NBA 2K21,88,Philadelphia 76ers,"6'10"" (208cm)","7'0"" (213cm)"
ben-simmons,NBA 2K20,88,Philadelphia 76ers,"6'10"" (208cm)","7'0"" (213cm)"
ben-simmons,NBA 2K19,85,Philadelphia 76ers,"6'10"" (208cm)","7'0"" (213cm)"
ben-simmons,NBA 2K18,87,Philadelphia 76ers,"6'10"" (208cm)","7'0"" (213cm)"
ben-simmons,NBA 2K17,79,Philadelphia 76ers,"6'10"" (208cm)","7'0"" (213cm)"
joe-harris,NBA 2K25,74,Free Agent,"6'6"" (198cm)","6'6"" (198cm)"
joe-harris,NBA 2K24,76,Free Agent,"6'6"" (198cm)","6'6"" (198cm)"
joe-harris,NBA 2K23,76,Brooklyn Nets,"6'6"" (198cm)","6'6"" (198cm)"
joe-harris,NBA 2K22,76,Brooklyn Nets,"6'6"" (198cm)","6'6"" (198cm)"
joe-harris,NBA 2K21,79,Brooklyn Nets,"6'6"" (198cm)","6'6"" (198cm)"
joe-harris,NBA 2K20,76,Brooklyn Nets,"6'6"" (198cm)","6'6"" (198cm)"
joe-harris,NBA 2K19,78,Brooklyn Nets,"6'6"" (198cm)","6'6"" (198cm)"
joe-harris,NBA 2K18,75,Brooklyn Nets,"6'6"" (198cm)","6'6"" (198cm)"
joe-harris,NBA 2K17,68,Brooklyn Nets,"6'6"" (198cm)","6'6"" (198cm)"
joe-harris,NBA 2K16,67,Cleveland Cavaliers,"6'6"" (198cm)","6'6"" (198cm)"
joe-harris,NBA 2K15,66,Cleveland Cavaliers,"6'6"" (198cm)","6'6"" (198cm)"
seth-curry,NBA 2K25,75,Charlotte Hornets,"6'1"" (185cm)","6'4"" (193cm)"
seth-curry,NBA 2K24,76,"Charlotte Hornets, Dallas Mavericks","6'1"" (185cm)","6'4"" (193cm)"
seth-curry,NBA 2K23,78,Brooklyn Nets,"6'1"" (185cm)","6'4"" (193cm)"
seth-curry,NBA 2K22,78,"Brooklyn Nets, Philadelphia 76ers","6'1"" (185cm)","6'4"" (193cm)"
seth-curry,NBA 2K21,76,Philadelphia 76ers,"6'1"" (185cm)","6'4"" (193cm)"
seth-curry,NBA 2K20,80,Dallas Mavericks,"6'1"" (185cm)","6'4"" (193cm)"
seth-curry,NBA 2K19,74,Portland Trail Blazers,"6'1"" (185cm)","6'4"" (193cm)"
seth-curry,NBA 2K18,77,Dallas Mavericks,"6'1"" (185cm)","6'4"" (193cm)"
seth-curry,NBA 2K17,72,Dallas Mavericks,"6'1"" (185cm)","6'4"" (193cm)"
seth-curry,NBA 2K16,65,Sacramento Kings,"6'1"" (185cm)","6'4"" (193cm)"
seth-curry,NBA 2K15,67,Phoenix Suns,"6'1"" (185cm)","6'4"" (193cm)"
seth-curry,NBA 2K14,63,"Cleveland Cavaliers, Memphis Grizzlies","6'1"" (185cm)","6'4"" (193cm)"
tj-warren,NBA 2K25,74,Free Agent,"6'8"" (203cm)","6'10"" (208cm)"
tj-warren,NBA 2K24,76,"Minnesota Timberwolves, Phoenix Suns","6'8"" (203cm)","6'10"" (208cm)"
tj-warren,NBA 2K23,77,"Brooklyn Nets, Indiana Pacers, Phoenix Suns","6'8"" (203cm)","6'10"" (208cm)"
tj-warren,NBA 2K22,84,Indiana Pacers,"6'8"" (203cm)","6'10"" (208cm)"
tj-warren,NBA 2K21,82,Indiana Pacers,"6'8"" (203cm)","6'10"" (208cm)"
tj-warren,NBA 2K20,81,Indiana Pacers,"6'8"" (203cm)","6'10"" (208cm)"
tj-warren,NBA 2K19,81,Phoenix Suns,"6'8"" (203cm)","6'10"" (208cm)"
tj-warren,NBA 2K18,77,Phoenix Suns,"6'8"" (203cm)","6'10"" (208cm)"
tj-warren,NBA 2K17,77,Phoenix Suns,"6'8"" (203cm)","6'10"" (208cm)"
tj-warren,NBA 2K16,72,Phoenix Suns,"6'8"" (203cm)","6'10"" (208cm)"
tj-warren,NBA 2K15,72,Phoenix Suns,"6'8"" (203cm)","6'10"" (208cm)"
yuta-watanabe,NBA 2K25,70,Free Agent,"6'9"" (206cm)","6'10"" (208cm)"
yuta-watanabe,NBA 2K24,74,"Memphis Grizzlies, Phoenix Suns","6'9"" (206cm)","6'10"" (208cm)"
yuta-watanabe,NBA 2K23,74,Brooklyn Nets,"6'9"" (206cm)","6'10"" (208cm)"
yuta-watanabe,NBA 2K22,72,Toronto Raptors,"6'9"" (206cm)","6'10"" (208cm)"
yuta-watanabe,NBA 2K21,75,Toronto Raptors,"6'9"" (206cm)","6'10"" (208cm)"
yuta-watanabe,NBA 2K20,68,Memphis Grizzlies,"6'9"" (206cm)","6'10"" (208cm)"
yuta-watanabe,NBA 2K19,68,Memphis Grizzlies,"6'9"" (206cm)","6'10"" (208cm)"
patty-mills,NBA 2K25,71,"Los Angeles Clippers, Utah Jazz","6'2"" (188cm)","6'2"" (188cm)"
patty-mills,NBA 2K24,73,"Atlanta Hawks, Miami Heat","6'2"" (188cm)","6'2"" (188cm)"
patty-mills,NBA 2K23,72,Brooklyn Nets,"6'2"" (188cm)","6'2"" (188cm)"
patty-mills,NBA 2K22,73,Brooklyn Nets,"6'2"" (188cm)","6'2"" (188cm)"
patty-mills,NBA 2K21,75,San Antonio Spurs,"6'2"" (188cm)","6'2"" (188cm)"
patty-mills,NBA 2K20,78,San Antonio Spurs,"6'2"" (188cm)","6'2"" (188cm)"
patty-mills,NBA 2K19,75,San Antonio Spurs,"6'2"" (188cm)","6'2"" (188cm)"
patty-mills,NBA 2K18,76,San Antonio Spurs,"6'2"" (188cm)","6'2"" (188cm)"
patty-mills,NBA 2K17,76,San Antonio Spurs,"6'2"" (188cm)","6'2"" (188cm)"
patty-mills,NBA 2K16,75,San Antonio Spurs,"6'2"" (188cm)","6'2"" (188cm)"
patty-mills,NBA 2K15,75,San Antonio Spurs,"6'2"" (188cm)","6'2"" (188cm)"
patty-mills,NBA 2K14,70,San Antonio Spurs,"6'2"" (188cm)","6'2"" (188cm)"
patty-mills,NBA 2K13,78,San Antonio Spurs,"6'2"" (188cm)","6'2"" (188cm)"
patty-mills,NBA 2K12,79,San Antonio Spurs,"6'2"" (188cm)","6'2"" (188cm)"
patty-mills,NBA 2K11,72,Portland Trail Blazers,"6'2"" (188cm)","6'2"" (188cm)"
patty-mills,NBA 2K10,66,Portland Trail Blazers,"6'2"" (188cm)","6'2"" (188cm)"
markieff-morris,NBA 2K25,70,"Dallas Mavericks, Los Angeles Lakers","6'9"" (206cm)","6'11"" (211cm)"
markieff-morris,NBA 2K24,71,Dallas Mavericks,"6'9"" (206cm)","6'11"" (211cm)"
markieff-morris,NBA 2K23,74,"Brooklyn Nets, Dallas Mavericks","6'9"" (206cm)","6'11"" (211cm)"
markieff-morris,NBA 2K22,74,Miami Heat,"6'9"" (206cm)","6'11"" (211cm)"
markieff-morris,NBA 2K21,74,Los Angeles Lakers,"6'9"" (206cm)","6'11"" (211cm)"
markieff-morris,NBA 2K20,75,"Detroit Pistons, Los Angeles Lakers","6'9"" (206cm)","6'11"" (211cm)"
markieff-morris,NBA 2K19,74,"Oklahoma City Thunder, Washington Wizards","6'9"" (206cm)","6'11"" (211cm)"
markieff-morris,NBA 2K18,78,Washington Wizards,"6'9"" (206cm)","6'11"" (211cm)"
markieff-morris,NBA 2K17,76,Washington Wizards,"6'9"" (206cm)","6'11"" (211cm)"
markieff-morris,NBA 2K16,76,"Phoenix Suns, Washington Wizards","6'9"" (206cm)","6'11"" (211cm)"
markieff-morris,NBA 2K15,70,Phoenix Suns,"6'9"" (206cm)","6'11"" (211cm)"
markieff-morris,NBA 2K14,70,Phoenix Suns,"6'9"" (206cm)","6'11"" (211cm)"
markieff-morris,NBA 2K13,67,Phoenix Suns,"6'9"" (206cm)","6'11"" (211cm)"
markieff-morris,NBA 2K12,66,Phoenix Suns,"6'9"" (206cm)","6'11"" (211cm)"
dru-smith,NBA 2K25,73,Miami Heat,"6'2"" (188cm)","6'6"" (198cm)"
dru-smith,NBA 2K24,67,Free Agent,"6'2"" (188cm)","6'6"" (198cm)"
dru-smith,NBA 2K23,67,"Brooklyn Nets, Miami Heat","6'2"" (188cm)","6'6"" (198cm)"
kessler-edwards,NBA 2K25,71,Dallas Mavericks,"6'7"" (201cm)","6'11"" (211cm)"
kessler-edwards,NBA 2K24,70,Sacramento Kings,"6'7"" (201cm)","6'11"" (211cm)"
kessler-edwards,NBA 2K23,71,"Brooklyn Nets, Sacramento Kings","6'7"" (201cm)","6'11"" (211cm)"
kessler-edwards,NBA 2K22,72,Brooklyn Nets,"6'7"" (201cm)","6'11"" (211cm)"
alondes-williams,NBA 2K25,67,Free Agent,"6'4"" (193cm)","6'8"" (203cm)"
alondes-williams,NBA 2K24,67,Miami Heat,"6'4"" (193cm)","6'8"" (203cm)"
alondes-williams,NBA 2K23,68,Brooklyn Nets,"6'4"" (193cm)","6'8"" (203cm)"
moses-brown,NBA 2K25,70,Free Agent,"7'2"" (218cm)","7'5"" (226cm)"
moses-brown,NBA 2K24,72,Portland Trail Blazers,"7'2"" (218cm)","7'5"" (226cm)"
moses-brown,NBA 2K23,72,"Brooklyn Nets, Los Angeles Clippers","7'2"" (218cm)","7'5"" (226cm)"
moses-brown,NBA 2K22,73,"Cleveland Cavaliers, Dallas Mavericks","7'2"" (218cm)","7'5"" (226cm)"
moses-brown,NBA 2K21,78,Oklahoma City Thunder,"7'2"" (218cm)","7'5"" (226cm)"
moses-brown,NBA 2K20,67,Portland Trail Blazers,"7'2"" (218cm)","7'5"" (226cm)"
dejounte-murray,NBA 2K25,84,New Orleans Pelicans,"6'5"" (196cm)","6'10"" (208cm)"
dejounte-murray,NBA 2K24,84,Atlanta Hawks,"6'5"" (196cm)","6'10"" (208cm)"
dejounte-murray,NBA 2K23,85,Atlanta Hawks,"6'5"" (196cm)","6'10"" (208cm)"
dejounte-murray,NBA 2K22,87,San Antonio Spurs,"6'5"" (196cm)","6'10"" (208cm)"
dejounte-murray,NBA 2K21,82,San Antonio Spurs,"6'5"" (196cm)","6'10"" (208cm)"
dejounte-murray,NBA 2K20,81,San Antonio Spurs,"6'5"" (196cm)","6'10"" (208cm)"
dejounte-murray,NBA 2K19,75,San Antonio Spurs,"6'5"" (196cm)","6'10"" (208cm)"
dejounte-murray,NBA 2K18,72,San Antonio Spurs,"6'5"" (196cm)","6'10"" (208cm)"
dejounte-murray,NBA 2K17,70,San Antonio Spurs,"6'5"" (196cm)","6'10"" (208cm)"
saddiq-bey,NBA 2K25,77,Washington Wizards,"6'7"" (201cm)","6'11"" (211cm)"
saddiq-bey,NBA 2K24,78,Atlanta Hawks,"6'7"" (201cm)","6'11"" (211cm)"
saddiq-bey,NBA 2K23,80,"Atlanta Hawks, Detroit Pistons","6'7"" (201cm)","6'11"" (211cm)"
saddiq-bey,NBA 2K22,81,Detroit Pistons,"6'7"" (201cm)","6'11"" (211cm)"
saddiq-bey,NBA 2K21,79,Detroit Pistons,"6'7"" (201cm)","6'11"" (211cm)"
bogdan-bogdanovic,NBA 2K25,78,"Atlanta Hawks, Los Angeles Clippers","6'5"" (196cm)","6'11"" (211cm)"
bogdan-bogdanovic,NBA 2K24,79,Atlanta Hawks,"6'5"" (196cm)","6'11"" (211cm)"
bogdan-bogdanovic,NBA 2K23,80,Atlanta Hawks,"6'5"" (196cm)","6'11"" (211cm)"
bogdan-bogdanovic,NBA 2K22,80,Atlanta Hawks,"6'5"" (196cm)","6'11"" (211cm)"
bogdan-bogdanovic,NBA 2K21,81,Atlanta Hawks,"6'5"" (196cm)","6'11"" (211cm)"
bogdan-bogdanovic,NBA 2K20,79,Sacramento Kings,"6'5"" (196cm)","6'11"" (211cm)"
bogdan-bogdanovic,NBA 2K19,78,Sacramento Kings,"6'5"" (196cm)","6'11"" (211cm)"
bogdan-bogdanovic,NBA 2K18,77,Sacramento Kings,"6'5"" (196cm)","6'11"" (211cm)"
deandre-hunter,NBA 2K25,82,"Atlanta Hawks, Cleveland Cavaliers","6'8"" (203cm)","7'2"" (218cm)"
