year,rank,name,rating
2012,156,Matt Barnes,73
2012,156,John Salmons,73
2012,156,Patrick Patterson,73
2012,156,Chuck Hayes,73
2012,156,Anderson Varejao,73
2012,156,DeAndre Jordan,73
2012,156,Marcus Camby,73
2012,156,Hidayet Turkoglu,73
2012,168,Luke Ridnour,72
2012,168,Rodrigue Beaubois,72
2012,168,Toney Douglas,72
2012,168,Courtney Lee,72
2012,168,Nick Young,72
2012,168,Gerald Henderson,72
2012,168,Klay Thompson,72
2012,168,Dorell Wright,72
2012,168,Tyrus Thomas,72
2012,168,Kendrick Perkins,72
2012,168,DeJuan Blair,72
2012,179,Brandon Rush,71
2012,179,Dion Waiters,71
2012,179,Raja Bell,71
2012,179,Alec Burks,71
2012,179,Randy Foye,71
2012,179,Jeremy Lamb,71
2012,179,Terrence Ross,71
2012,179,Landry Fields,71
2012,179,Danilo Gallinari,71
2012,179,Metta World Peace,71
2012,179,Al-Farouq Aminu,71
2012,179,Brandon Bass,71
2012,179,Lamar Odom,71
2012,179,Al Harrington,71
2012,179,Anthony Randolph,71
2012,179,Tyler Hansbrough,71
2012,179,Jason Maxiell,71
2012,179,Ian Mahinmi,71
2012,179,Danny Green,71
2012,198,Damian Lillard,70
2012,198,Jerryd Bayless,70
2012,198,Greivis Vasquez,70
2012,198,Will Bynum,70
2012,198,Ishmael Smith,70
2012,198,JJ Redick,70
2012,198,Wesley Johnson,70
2012,198,DeShawn Stevenson,70
2012,198,Keith Bogans,70
2012,198,Chase Budinger,70
2012,198,Darrell Arthur,70
2012,198,Udonis Haslem,70
2012,198,Jason Thompson,70
2012,198,JaJuan Johnson,70
2012,198,Spencer Hawes,70
2012,198,Jordan Hill,70
2012,198,Jermaine O'Neal,70
2012,198,Marreese Speights,70
2012,198,Ekpe Udoh,70
2012,217,Chris Duhon,69
2012,217,CJ Watson,69
2012,217,Thabo Sefolosha,69
2012,217,CJ Miles,69
2012,217,Rashard Lewis,69
2012,217,Mike Miller,69
2012,217,Quentin Richardson,69
2012,217,Martell Webster,69
2012,217,Chris Singleton,69
2012,217,Drew Gooden,69
2012,217,Ryan Anderson,69
2012,217,Jared Sullinger,69
2012,217,Andrew Nicholson,69
2012,217,Derrick Williams,69
2012,217,Markieff Morris,69
2012,217,Amir Johnson,69
2012,233,Beno Udrih,68
2012,233,Keyon Dooling,68
2012,233,Jamaal Tinsley,68
2012,233,Steve Blake,68
2012,233,Patrick Mills,68
2012,233,Jose Juan Barea,68
2012,233,Eric Maynor,68
2012,233,Gordon Hayward,68
2012,233,Willie Green,68
2012,233,Jodie Meeks,68
2012,233,Corey Brewer,68
2012,233,Luc Mbah a Moute,68
2012,233,Francisco Garcia,68
2012,233,Carlos Delfino,68
2012,233,Ivan Johnson,68
2012,233,Tristan Thompson,68
2012,233,Charlie Villanueva,68
2012,233,Royce White,68
2012,251,Reggie Jackson,67
2012,251,Norris Cole,67
2012,251,Austin Rivers,67
2012,251,Sebastian Telfair,67
2012,251,Nolan Smith,67
2012,251,Roger Mason,67
2012,251,Xavier Henry,67
2012,251,Jerry Stackhouse,67
2012,251,Gary Forbes,67
2012,251,Travis Outlaw,67
2012,251,Jimmy Butler,67
2012,251,Tobias Harris,67
2012,251,Cartier Martin,67
2012,251,Ed Davis,67
2012,251,Trevor Booker,67
2012,251,Channing Frye,67
2012,251,Brendan Haywood,67
2012,251,Omer Asik,67
2012,269,Eric Bledsoe,66
2012,269,Earl Watson,66
2012,269,Darius Morris,66
2012,269,Anthony Morrow,66
2012,269,Marco Belinelli,66
2012,269,Jared Cunningham,66
2012,269,Reggie Williams,66
2012,269,Luke Walton,66
2012,269,Jonas Jerebko,66
2012,269,Chris Wilcox,66
2012,269,Boris Diaw,66
2012,269,Tyler Zeller,66
2012,269,Moe Harkless,66
2012,282,Jimmer Fredette,65
2012,282,Kendall Marshall,65
2012,282,Ronnie Price,65
2012,282,Malcolm Lee,65
2012,282,Elliot Williams,65
2012,282,Mike Dunleavy,65
2012,282,Marvin Williams,65
2012,282,Tyler Honeycutt,65
2012,282,James Johnson,65
2012,282,Devin Ebanks,65
2012,282,Jordan Hamilton,65
2012,282,Tiago Splitter,65
2012,282,Hakim Warrick,65
2012,282,Larry Sanders,65
2012,282,Nick Collison,65
2012,282,Enes Kanter,65
2012,282,Jeffery Taylor,65
2012,299,John Lucas,64
2012,299,Shelvin Mack,64
2012,299,Wayne Ellington,64
2012,299,Omri Casspi,64
2012,299,Gustavo Ayon,64
2012,299,Josh McRoberts,64
2012,299,Robin Lopez,64
2012,299,Kurt Thomas,64
2012,307,Travis Leslie,63
2012,307,Kyle Korver,63
2012,307,Linas Kleiza,63
2012,307,Austin Daye,63
2012,307,Donte Greene,63
2012,307,Reggie Evans,63
2012,307,Marcus Morris,63
2012,307,Zaza Pachulia,63
2012,307,Ronny Turiaf,63
2012,316,Tony Wroten,62
2012,316,Andrew Goudelock,62
2012,316,Cory Joseph,62
2012,316,Charles Jenkins,62
2012,316,Daequan Cook,62
2012,316,Bismack Biyombo,62
2012,316,Lavoy Allen,62
2012,316,John Henson,62
2012,316,Samardo Samuels,62
2012,316,Trey Thompkins,62
2012,316,Timofey Mozgov,62
2012,316,BJ Mullens,62
2012,328,John Jenkins,61
2012,328,Dominique Jones,61
2012,328,Arnett Moultrie,61
2012,328,Jason Smith,61
2012,328,Jeremy Tyler,61
2012,328,Joel Przybilla,61
2012,328,Nazr Mohammed,61
2012,328,Andris Biedrins,61
2012,336,Daniel Gibson,60
2012,336,Jeremy Pargo,60
2012,336,Quincy Pondexter,60
2012,336,Lazar Hayward,60
2012,336,Jan Vesely,60
2012,336,Perry Jones,60
2012,336,Kwame Brown,60
2012,336,Greg Stiemsma,60
2012,344,Josh Selby,59
2012,344,Dante Cunningham,59
2012,344,Luke Babbitt,59
2012,344,Shawne Williams,59
2012,344,Terrence Jones,59
2012,344,Andre Drummond,59
2012,344,Jonas Valanciunas,59
2012,344,Meyers Leonard,59
2012,344,Cole Aldrich,59
2012,353,Evan Fournier,58
2012,353,Lance Stephenson,58
2012,353,Matt Carroll,58
2012,353,James Jones,58
2012,353,Donatas Motiejunas,58
2012,353,Jordan Williams,58
2012,353,Aaron Gray,58
2012,353,Joel Anthony,58
2012,353,Daniel Orton,58
2012,362,Christian Eyenga,57
2012,362,Kosta Koufos,57
2012,364,Jeremy Evans,56
2012,365,Miles Plumlee,55
2012,366,Royal Ivey,54
2012,366,AJ Price,54
2012,366,Luke Harangody,54
2012,366,Ryan Hollins,54
2012,366,Hasheem Thabeet,54
2012,366,Johan Petro,54
2012,372,Steve Novak,53
2012,372,Justin Harper,53
2012,372,Jon Brockman,53
2012,372,Dexter Pittman,53
2012,376,Festus Ezeli,52
2012,377,Vladimir Radmanovic,51
2012,377,Matt Bonner,51
2012,377,Fab Melo,51
2012,380,Jason Collins,49
2012,380,Hamed Haddadi,49
2013,1,LeBron James,99
2013,2,Kevin Durant,95
2013,3,Chris Paul,94
2013,4,Carmelo Anthony,93
2013,4,Kobe Bryant,93
2013,6,Derrick Rose,92
2013,7,Dwyane Wade,91
2013,8,Dwight Howard,90
2013,8,Russell Westbrook,90
2013,10,Kyrie Irving,89
2013,10,Rajon Rondo,89
2013,12,Stephen Curry,88
2013,12,James Harden,88
2013,12,Jrue Holiday,88
2013,12,Kevin Love,88
2013,12,Deron Williams,88
2013,17,Tony Parker,87
2013,17,Tim Duncan,87
2013,19,LaMarcus Aldridge,86
2013,19,Rudy Gay,86
2013,19,Manu Ginobili,86
2013,19,Blake Griffin,86
2013,19,Josh Smith,86
2013,19,Andrew Bynum,86
2013,25,Marc Gasol,85
2013,25,Serge Ibaka,85
2013,25,Ty Lawson,85
2013,25,John Wall,85
2013,29,Chris Bosh,84
2013,29,Kevin Garnett,84
2013,29,Eric Gordon,84
2013,29,Al Horford,84
2013,29,Andre Iguodala,84
2013,29,Al Jefferson,84
2013,29,David Lee,84
2013,29,Dirk Nowitzki,84
2013,37,Mike Conley,83
2013,37,Luol Deng,83
2013,37,Monta Ellis,83
2013,37,Paul George,83
2013,37,Brandon Jennings,83
2013,37,Joe Johnson,83
2013,37,Paul Millsap,83
2013,37,Joakim Noah,83
2013,37,Zach Randolph,83
2013,37,Kemba Walker,83
2013,47,DeMarcus Cousins,82
2013,47,Damian Lillard,82
2013,47,Kyle Lowry,82
2013,47,Paul Pierce,82
2013,47,Iman Shumpert,82
2013,47,JR Smith,82
2013,47,Evan Turner,82
2013,47,OJ Mayo,82
2013,47,Amare Stoudemire,82
2013,56,Eric Bledsoe,81
2013,56,Pau Gasol,81
2013,56,Marcin Gortat,81
2013,56,Brook Lopez,81
2013,56,Greg Monroe,81
2013,56,David West,81
2013,56,Nate Robinson,81
2013,56,Chauncey Billups,81
2013,56,Kevin Martin,81
2013,65,Vince Carter,80
2013,65,Wilson Chandler,80
2013,65,Tyreke Evans,80
2013,65,Kenneth Faried,80
2013,65,Kawhi Leonard,80
2013,65,Steve Nash,80
2013,65,Danny Granger,80
2013,65,Caron Butler,80
2013,73,Nicolas Batum,79
2013,73,Andrew Bogut,79
2013,73,Avery Bradley,79
2013,73,Jamal Crawford,79
2013,73,Anthony Davis,79
2013,73,Raymond Felton,79
2013,73,Jeff Green,79
2013,73,Roy Hibbert,79
2013,73,Nenê,79
2013,73,Jarrett Jack,79
2013,73,Luis Scola,79
2013,73,Ray Allen,79
2013,73,Shawn Marion,79
2013,73,Stephen Jackson,79
2013,73,Larry Sanders,79
2013,88,Goran Dragic,78
2013,88,Chandler Parsons,78
2013,88,Nikola Pekovic,78
2013,88,Ricky Rubio,78
2013,88,Rodney Stuckey,78
2013,88,Louis Williams,78
2013,88,Maurice Williams,78
2013,88,Elton Brand,78
2013,96,Tyson Chandler,77
2013,96,DeMar DeRozan,77
2013,96,Danilo Gallinari,77
2013,96,Michael Kidd-Gilchrist,77
2013,96,Wesley Matthews,77
2013,96,Jason Terry,77
2013,96,Emeka Okafor,77
2013,96,Andrei Kirilenko,77
2013,96,Carlos Boozer,77
2013,96,JJ Hickson,77
2013,106,Arron Afflalo,76
2013,106,Trevor Ariza,76
2013,106,Michael Beasley,76
2013,106,Anthony Bennett,76
2013,106,Aaron Brooks,76
2013,106,Jimmy Butler,76
2013,106,Darren Collison,76
2013,106,Taj Gibson,76
2013,106,Devin Harris,76
2013,106,Brandon Knight,76
2013,106,Jameer Nelson,76
2013,106,Anderson Varejao,76
2013,106,Victor Oladipo,76
2013,106,Ben Gordon,76
2013,106,Andre Miller,76
2013,106,Jordan Crawford,76
2013,106,Carl Landry,76
2013,106,Antawn Jamison,76
2013,124,Tony Allen,75
2013,124,Harrison Barnes,75
2013,124,Bradley Beal,75
2013,124,Jose Calderon,75
2013,124,Derrick Favors,75
2013,124,Tobias Harris,75
2013,124,George Hill,75
2013,124,Kris Humphries,75
2013,124,Ersan Ilyasova,75
2013,124,Jeremy Lin,75
2013,124,JaVale McGee,75
2013,124,Patrick Patterson,75
2013,124,Jeff Teague,75
2013,124,Isaiah Thomas,75
2013,124,Klay Thompson,75
2013,124,Marcus Thornton,75
2013,124,Dion Waiters,75
2013,124,Mario Chalmers,75
2013,124,Glen Davis,75
2013,124,Thomas Robinson,75
2013,124,Chris Kaman,75
2013,145,DeAndre Jordan,74
2013,145,Courtney Lee,74
2013,145,Otto Porter,74
2013,145,Ramon Sessions,74
2013,145,Lance Stephenson,74
2013,145,Thaddeus Young,74
2013,145,Kirk Hinrich,74
2013,145,Shannon Brown,74
2013,145,Richard Hamilton,74
2013,145,Metta World Peace,74
2013,145,Gerald Wallace,74
2013,145,Tayshaun Prince,74
2013,145,Landry Fields,74
2013,145,Andray Blatche,74
2013,145,Samuel Dalembert,74
2013,145,Corey Maggette,74
2013,161,Matt Barnes,73
2013,161,Patrick Beverley,73
2013,161,Corey Brewer,73
2013,161,Trey Burke,73
2013,161,Moe Harkless,73
2013,161,Greivis Vasquez,73
2013,161,Nikola Vucevic,73
2013,161,Jason Richardson,73
2013,161,Toney Douglas,73
2013,161,Ronnie Brewer,73
2013,161,Kenyon Martin,73
2013,161,Shane Battier,73
2013,173,Al-Farouq Aminu,72
2013,173,Darrell Arthur,72
2013,173,DJ Augustin,72
2013,173,Brandon Bass,72
2013,173,Alec Burks,72
2013,173,Andre Drummond,72
2013,173,Jared Dudley,72
2013,173,Randy Foye,72
2013,173,Danny Green,72
2013,173,Gerald Henderson,72
2013,173,CJ McCollum,72
2013,173,Ben McLemore,72
2013,173,Nerlens Noel,72
2013,173,JJ Redick,72
2013,173,Jared Sullinger,72
2013,173,Tristan Thompson,72
2013,173,Jermaine O'Neal,72
2013,173,Dorell Wright,72
2013,173,John Salmons,72
2013,173,Hidayet Turkoglu,72
2013,173,Tyler Hansbrough,72
2013,173,Al Harrington,72
2013,173,Lamar Odom,72
2013,196,Leandro Barbosa,71
2013,196,Dwight Buycks,71
2013,196,Ed Davis,71
2013,196,Spencer Hawes,71
2013,196,Richard Jefferson,71
2013,196,Jeremy Lamb,71
2013,196,Ian Mahinmi,71
2013,196,Luc Mbah a Moute,71
2013,196,Mike Miller,71
2013,196,Austin Rivers,71
2013,196,Brandon Rush,71
2013,196,Ishmael Smith,71
2013,196,Nick Young,71
2013,196,MarShon Brooks,71
2013,196,Will Bynum,71
2013,196,Orlando Johnson,71
2013,196,Quentin Richardson,71
2013,196,Anthony Randolph,71
2013,196,Marcus Camby,71
2013,215,Alan Anderson,70
2013,215,Omer Asik,70
2013,215,Jerryd Bayless,70
2013,215,Kent Bazemore,70
2013,215,Kentavious Caldwell-Pope,70
2013,215,Alonzo Gee,70
2013,215,Udonis Haslem,70
2013,215,Jordan Hill,70
2013,215,Amir Johnson,70
2013,215,Terrence Ross,70
2013,215,Shane Larkin,70
2013,215,Luke Ridnour,70
2013,215,Alexey Shved,70
2013,215,Jordan Hamilton,70
2013,215,Earl Clark,70
2013,215,Damion James,70
2013,215,Jason Maxiell,70
2013,215,Andrea Bargnani,70
2013,215,Greg Oden,70
2013,215,Kendrick Perkins,70
2013,235,Ryan Anderson,69
2013,235,Jose Juan Barea,69
2013,235,Isaiah Canaan,69
2013,235,Gerald Green,69
2013,235,Tim Hardaway Jr,69
2013,235,Robin Lopez,69
2013,235,Jodie Meeks,69
2013,235,Patrick Mills,69
2013,235,Markieff Morris,69
2013,235,Andrew Nicholson,69
2013,235,Thabo Sefolosha,69
2013,235,Marreese Speights,69
2013,235,Tiago Splitter,69
2013,235,Derrick Williams,69
2013,235,Jordan Farmar,69
2013,235,Steve Blake,69
2013,235,Jamaal Tinsley,69
2013,235,Derek Fisher,69
2013,235,Willie Green,69
2013,235,Roger Mason,69
2013,235,Xavier Henry,69
2013,235,Darius Johnson-Odom,69
2013,235,Ricky Ledo,69
2013,235,Carlos Delfino,69
2013,235,Chase Budinger,69
2013,235,Chris Douglas-Roberts,69
2013,235,DeJuan Blair,69
2013,235,Drew Gooden,69
2013,235,Kevin Seraphin,69
2013,235,Chuck Hayes,69
2013,265,Mike Dunleavy,68
2013,265,Archie Goodwin,68
2013,265,Gordon Hayward,68
2013,265,CJ Miles,68
2013,265,Marcus Morris,68
2013,265,Dennis Schroeder,68
2013,265,Beno Udrih,68
2013,265,Jonas Valanciunas,68
2013,265,CJ Watson,68
2013,265,Brandan Wright,68
2013,265,Cody Zeller,68
2013,265,Tony Wroten,68
2013,265,Chris Duhon,68
2013,265,Nate Wolters,68
2013,265,Keith Bogans,68
2013,265,Carrick Felix,68
2013,265,Martell Webster,68
2013,265,Francisco Garcia,68
2013,265,Josh Childress,68
2013,265,Jason Thompson,68
2013,265,Charlie Villanueva,68
2013,265,BJ Mullens,68
2013,265,Phil Pressey,68
2013,288,Trevor Booker,67
2013,288,Jae Crowder,67
2013,288,Troy Daniels,67
2013,288,Channing Frye,67
2013,288,Reggie Jackson,67
2013,288,Ekpe Udoh,67
2013,288,James Anderson,67
2013,288,Eric Maynor,67
2013,288,Diante Garrett,67
2013,288,Earl Watson,67
2013,288,Norris Cole,67
2013,288,Jared Cunningham,67
2013,288,Gary Neal,67
2013,288,Reggie Evans,67
2013,288,Rashard Lewis,67
2013,288,Tyrus Thomas,67
2013,288,Chris Singleton,67
2013,288,Travis Outlaw,67
2013,288,Louis Amundson,67
2013,288,Malcolm Lee,67
2013,288,Sam Young,67
2013,309,Chris Andersen,66
2013,309,Evan Fournier,66
2013,309,Jonas Jerebko,66
2013,309,James Johnson,66
2013,309,Wesley Johnson,66
2013,309,Ray McCallum,66
2013,309,Anthony Morrow,66
2013,309,Elliot Williams,66
2013,309,Marvin Williams,66
2013,309,Matthew Dellavedova,66
2013,309,Jimmer Fredette,66
2013,309,Darius Morris,66
2013,309,Marquis Teague,66
2013,309,Peyton Siva,66
2013,309,Royce White,66
2013,309,Gal Mekel,66
2013,309,Glen Rice Jr,66
2013,309,Dominic McGuire,66
2013,327,Marco Belinelli,65
2013,327,Enes Kanter,65
2013,327,Shelvin Mack,65
2013,327,Shabazz Muhammad,65
2013,327,Ronnie Price,65
2013,327,Andre Roberson,65
2013,327,PJ Tucker,65
2013,327,Tyler Zeller,65
2013,327,Jeffery Taylor,65
2013,327,Jannero Pargo,65
2013,327,Kendall Marshall,65
2013,327,Jamaal Franklin,65
2013,327,Chris Copeland,65
2013,327,Cartier Martin,65
2013,327,Ryan Gomes,65
2013,327,Nick Calathes,65
2013,327,Brandon Davies,65
2013,327,Kris Joseph,65
2013,327,Hakim Warrick,65
2013,346,Quincy Acy,64
2013,346,Reggie Bullock,64
2013,346,Ian Clark,64
2013,346,Allen Crabbe,64
2013,346,Dante Cunningham,64
2013,346,Gorgui Dieng,64
2013,346,Wayne Ellington,64
2013,346,Kosta Koufos,64
2013,346,Josh McRoberts,64
2013,346,Mirza Teletovic,64
2013,346,Garrett Temple,64
2013,346,Lance Thomas,64
2013,346,Darius Miller,64
2013,346,Hollis Thompson,64
2013,346,Brendan Haywood,64
2013,346,John Lucas,64
2013,346,Donald Sloan,64
2013,346,Reggie Williams,64
2013,346,Austin Daye,64
2013,346,Linas Kleiza,64
2013,346,Jan Vesely,64
2013,346,Christapher Johnson,64
2013,346,Gustavo Ayon,64
2013,346,Nazr Mohammed,64
2013,346,Ronny Turiaf,64
2013,346,Josh Akognon,64
2013,346,Damien Wilkins,64
2013,373,Lavoy Allen,63
2013,373,Nick Collison,63
2013,373,Seth Curry,63
2013,373,Kyle Korver,63
2013,373,Jon Leuer,63
2013,373,Timofey Mozgov,63
2013,373,Zaza Pachulia,63
2013,373,Pablo Prigioni,63
2013,373,Nemanja Nedovic,63
2013,373,Maalik Wayns,63
2013,373,Jeff Adrien,63
2013,373,Joel Freeland,63
2013,373,Perry Jones,63
2013,373,Jeremy Tyler,63
2013,373,Andris Biedrins,63
2013,373,Devin Ebanks,63
2013,373,DJ White,63
2013,390,Omri Casspi,62
2013,390,Boris Diaw,62
2013,390,John Henson,62
2013,390,Solomon Hill,62
2013,390,Cory Joseph,62
2013,390,Shaun Livingston,62
2013,390,E'Twaun Moore,62
2013,390,Kelly Olynyk,62
2013,390,Kyle Singler,62
2013,390,Tony Snell,62
2013,390,James Southerland,62
2013,390,DeAndre Liggins,62
2013,390,Doron Lamb,62
2013,390,Greg Stiemsma,62
2013,390,Robert Sacre,62
2013,405,Will Barton,61
2013,405,Bismack Biyombo,61
2013,405,DeMarre Carroll,61
2013,405,Michael Carter-Williams,61
2013,405,Draymond Green,61
2013,405,John Jenkins,61
2013,405,Mason Plumlee,61
2013,405,Quincy Pondexter,61
2013,405,Mike Scott,61
2013,405,Victor Claver,61
2013,405,Jarvis Varnado,61
2013,405,Ryan Kelly,61
2013,405,Chris Babb,61
2013,405,Lorenzo Brown,61
2013,419,Khris Middleton,60
2013,419,Brian Roberts,60
2013,419,Jason Smith,60
2013,419,Anthony Tolliver,60
2013,419,Jeff Withey,60
2013,419,Ognjen Kuzmic,60
2013,419,Giannis Antetokounmpo,60
2013,419,Arnett Moultrie,60
2013,419,Quincy Miller,60
2013,419,Sergey Karasev,60
2013,419,Rasual Butler,60
2013,419,Kwame Brown,60
2013,419,Melvin Ely,60
2013,419,Henry Sims,60
2013,433,Cole Aldrich,59
2013,433,Luke Babbitt,59
2013,433,Terrence Jones,59
2013,433,Meyers Leonard,59
2013,433,Tornike Shengelia,59
2013,433,Shawne Williams,59
2013,433,Joel Anthony,59
2013,433,Hamed Haddadi,59
2013,433,Dexter Pittman,59
2013,433,Bernard James,59
2013,433,Mickell Gladness,59
2013,444,James Jones,58
2013,444,Donatas Motiejunas,58
2013,444,Kyle O'Quinn,58
2013,444,Matt Bonner,58
2013,448,Steven Adams,57
2013,448,Alex Len,57
2013,448,Hasheem Thabeet,57
2013,448,Josh Harrellson,57
2013,452,Jeremy Evans,56
2013,452,Miles Plumlee,56
2013,452,Daniel Orton,56
2013,452,AJ Price,56
2013,452,Erik Murphy,56
2013,452,Aaron Gray,56
2013,452,Solomon Alabi,56
2013,459,Ryan Hollins,55
2013,460,DeSagana Diop,54
2013,461,Steve Novak,53
2013,461,Royal Ivey,53
2013,461,Fab Melo,53
2013,464,Festus Ezeli,52
2013,464,Rudy Gobert,52
2013,464,Solomon Jones,52
2013,464,Darnell Jackson,52
2013,468,Jason Collins,50
2014,1,LeBron James,98
2014,2,Kevin Durant,95
2014,3,Chris Paul,91
2014,4,Tim Duncan,90
2014,5,Carmelo Anthony,89
2014,5,Stephen Curry,89
2014,5,Paul George,89
2014,5,Kevin Love,89
2014,5,Kobe Bryant,89
2014,10,LaMarcus Aldridge,88
2014,10,Anthony Davis,88
2014,10,James Harden,88
2014,10,Dwight Howard,88
2014,10,Dirk Nowitzki,88
2014,10,Tony Parker,88
2014,10,Derrick Rose,88
2014,10,Russell Westbrook,88
2014,18,Blake Griffin,87
2014,18,Al Jefferson,87
2014,18,Damian Lillard,87
2014,18,Joakim Noah,87
2014,18,Rajon Rondo,87
2014,23,DeMarcus Cousins,86
2014,23,Kyrie Irving,86
2014,23,Dwyane Wade,86
2014,23,John Wall,86
2014,27,Marc Gasol,85
2014,27,Kawhi Leonard,85
2014,27,Kyle Lowry,85
2014,27,Paul Millsap,85
2014,31,Chris Bosh,84
2014,31,Goran Dragic,84
2014,31,Serge Ibaka,84
2014,31,Ty Lawson,84
2014,31,Zach Randolph,84
2014,31,Lance Stephenson,84
2014,31,Deron Williams,84
2014,38,Mike Conley,83
2014,38,DeMar DeRozan,83
2014,38,Andre Drummond,83
2014,38,Manu Ginobili,83
2014,38,Al Horford,83
2014,38,Brook Lopez,83
2014,44,Monta Ellis,82
2014,44,Pau Gasol,82
2014,44,Rudy Gay,82
2014,44,Jrue Holiday,82
2014,44,Andre Iguodala,82
2014,44,Joe Johnson,82
2014,44,David Lee,82
2014,44,Klay Thompson,82
2014,44,Kemba Walker,82
2014,53,Eric Bledsoe,81
2014,53,Kenneth Faried,81
2014,53,Marcin Gortat,81
2014,53,Gordon Hayward,81
2014,53,DeAndre Jordan,81
2014,53,Nikola Pekovic,81
2014,53,Paul Pierce,81
2014,60,Andrew Bogut,80
2014,60,Jimmy Butler,80
2014,60,Michael Carter-Williams,80
2014,60,Jamal Crawford,80
2014,60,Taj Gibson,80
2014,60,Roy Hibbert,80
2014,60,Nenê,80
2014,60,Brandon Jennings,80
2014,60,Greg Monroe,80
2014,60,Isaiah Thomas,80
2014,60,Nikola Vucevic,80
2014,60,David West,80
2014,60,Josh Smith,80
2014,73,Nicolas Batum,79
2014,73,Tyson Chandler,79
2014,73,Darren Collison,79
2014,73,Luol Deng,79
2014,73,Eric Gordon,79
2014,73,Brandon Knight,79
2014,73,Chandler Parsons,79
2014,73,Ricky Rubio,79
2014,73,Kevin Martin,79
2014,73,Larry Sanders,79
2014,83,Arron Afflalo,78
2014,83,Tony Allen,78
2014,83,Trevor Ariza,78
2014,83,Patrick Beverley,78
2014,83,Avery Bradley,78
2014,83,Jose Calderon,78
2014,83,Wilson Chandler,78
2014,83,Boris Diaw,78
2014,83,Tyreke Evans,78
2014,83,Derrick Favors,78
2014,83,Gerald Green,78
2014,83,Jeff Green,78
2014,83,Danny Green,78
2014,83,Gerald Henderson,78
2014,83,George Hill,78
2014,83,Reggie Jackson,78
2014,83,Kyle Korver,78
2014,83,Wesley Matthews,78
2014,83,Markieff Morris,78
2014,83,Victor Oladipo,78
2014,83,Jabari Parker,78
2014,83,Miles Plumlee,78
2014,83,JR Smith,78
2014,83,Jared Sullinger,78
2014,83,Jeff Teague,78
